x,v
0.175049,-0.984599
0.0757141,-0.997137
-0.0243782,-0.999704
-0.124227,-0.992273
-0.222833,-0.97492
-0.319211,-0.947818
-0.412396,-0.911238
-0.501458,-0.865545
-0.585505,-0.811197
-0.663698,-0.748737
-0.735253,-0.678789
-0.799455,-0.602054
-0.855664,-0.519298
-0.903315,-0.431349
-0.941933,-0.339086
-0.971132,-0.243433
-0.99062,-0.145346
-1.0002,-0.0458045
-0.999781,0.0541946
-0.989363,0.153652
-0.969051,0.251572
-0.939048,0.346977
-0.899655,0.438913
-0.851266,0.526459
-0.794363,0.60874
-0.729518,0.684934
-0.657377,0.754279
-0.578662,0.816081
-0.49416,0.869722
-0.404717,0.914666
-0.311227,0.950463
-0.214625,0.976756
-0.115876,0.993281
-0.0159687,0.999873
0.0840984,0.996466
0.183325,0.983095
0.280717,0.959893
0.375303,0.927092
0.466136,0.88502
0.552307,0.834098
0.632955,0.774835
0.707274,0.707823
0.77452,0.633734
0.834021,0.553307
0.885181,0.467346
0.92749,0.376713
0.960524,0.282312
0.983953,0.185088
0.997542,0.0860136
1.00116,-0.0139212
0.994757,-0.113717
0.978412,-0.212375
0.952282,-0.30891
0.91663,-0.402356
0.871811,-0.491778
0.818274,-0.576282
0.756555,-0.655023
0.68727,-0.727215
0.611112,-0.792134
0.528843,-0.849132
0.441286,-0.897638
0.349315,-0.937168
0.253852,-0.967326
0.15585,-0.987811
0.0562897,-0.998418
-0.0438336,-0.999041
-0.143519,-0.989674
-0.241768,-0.970409
-0.3376,-0.941441
-0.430056,-0.903058
-0.518212,-0.855645
-0.601185,-0.799675
-0.678147,-0.735708
-0.748327,-0.664384
-0.811024,-0.586417
-0.86561,-0.502585
-0.911541,-0.413728
-0.948356,-0.320733
-0.975687,-0.224531
-0.993262,-0.126083
-1.0009,-0.0263748
-0.998537,0.0735972
-0.986185,0.172833
-0.96397,0.270341
-0.932116,0.365145
-0.890941,0.456298
-0.840857,0.542888
-0.782364,0.624049
-0.716047,0.69897
-0.64257,0.766901
-0.562667,0.827162
-0.477137,0.879153
-0.386836,0.922351
-0.292667,0.956326
-0.195571,0.980738
-0.0965193,0.995343
0.00349759,0.999994
0.103479,0.994645
0.202427,0.97935
0.299349,0.954261
0.393279,0.91963
0.483275,0.875802
0.568439,0.823216
0.647919,0.762398
0.720919,0.693956
0.78671,0.618575
0.844634,0.537008
0.894111,0.45007
0.934648,0.358633
0.965838,0.263608
0.98737,0.165948
0.999027,0.066628
1.0007,-0.0333581
0.992356,-0.133011
0.974093,-0.231333
0.946089,-0.327342
0.908625,-0.420078
0.862074,-0.508613
0.806902,-0.592062
0.743661,-0.66959
0.672984,-0.740422
0.595577,-0.80385
0.512214,-0.85924
0.423729,-0.906037
0.331007,-0.943774
0.234974,-0.972073
0.136592,-0.990651
0.0368441,-0.999323
-0.0632724,-0.998001
-0.162756,-0.9867
-0.260612,-0.965531
-0.355862,-0.934708
-0.447554,-0.894537
-0.53477,-0.845421
-0.616638,-0.78785
-0.69234,-0.722401
-0.761118,-0.649728
-0.822286,-0.570558
-0.87523,-0.485683
-0.919422,-0.39595
-0.95442,-0.302258
-0.979874,-0.205543
-0.995529,-0.106773
-1.00123,-0.00693516
-0.996916,0.092972
-0.982634,0.19195
-0.958526,0.289007
-0.924832,0.383175
-0.881891,0.473512
-0.83013,0.559113
-0.770068,0.639122
-0.702306,0.712741
-0.62752,0.779232
-0.546459,0.837931
-0.459934,0.888251
-0.368809,0.929688
-0.273996,0.961828
-0.176443,0.98435
-0.0771259,0.997029
0.0229626,0.999737
0.122821,0.992448
0.221452,0.975234
0.317868,0.948268
0.411106,0.911819
0.500232,0.866252
0.584356,0.812023
0.662637,0.749673
0.734291,0.679827
0.798602,0.603182
0.854927,0.520506
0.902703,0.432624
0.941452,0.340417
0.970787,0.244805
0.990413,0.146745
1.00014,0.0472172
0.999857,-0.0527824
0.989579,-0.152254
0.969406,-0.250203
0.939538,-0.345651
0.900276,-0.437641
0.85201,-0.525256
0.795225,-0.607617
0.730487,-0.683903
0.658444,-0.753349
0.579817,-0.815263
0.495391,-0.869023
0.406012,-0.914093
0.312573,-0.950022
0.216008,-0.976451
0.117283,-0.993116
0.0173845,-0.999849
-0.0826873,-0.996584
-0.181932,-0.983353
-0.279358,-0.960289
-0.37399,-0.927621
-0.464882,-0.885678
-0.551126,-0.834877
-0.631858,-0.775728
-0.706271,-0.708822
-0.773622,-0.634827
-0.833237,-0.554484
-0.884519,-0.468596
-0.926956,-0.378023
-0.960123,-0.283669
-0.98369,-0.186478
-0.997419,-0.0874225
-1.00117,0.0125071
-0.994917,0.112312
-0.978712,0.210993
-0.952719,0.307565
-0.917199,0.401061
-0.872507,0.490546
-0.81909,0.575126
-0.757482,0.653954
-0.688299,0.726243
-0.612233,0.79127
-0.530045,0.848384
-0.442556,0.897014
-0.350642,0.936674
-0.255221,0.966967
-0.157249,0.98759
-0.0577034,0.998338
0.0424189,0.999102
0.142117,0.989875
0.240394,0.97075
0.336267,0.941917
0.428777,0.903665
0.517,0.856376
0.600052,0.800523
0.677105,0.736665
0.747386,0.665441
0.810193,0.587562
0.864898,0.503807
0.910954,0.415015
0.947901,0.322072
0.975369,0.225908
0.993083,0.127486
1.00087,0.0277885
0.99864,-0.0721868
0.986428,-0.17144
0.964352,-0.268979
0.932632,-0.363828
0.891586,-0.455039
0.841625,-0.5417
0.783246,-0.622944
0.717036,-0.697958
0.643655,-0.765992
0.563837,-0.826367
0.478382,-0.878478
0.388142,-0.921804
0.294021,-0.955912
0.196959,-0.980461
0.0979286,-0.995205
-0.0020816,-0.999998
-0.102071,-0.99479
-0.20104,-0.979635
-0.297998,-0.954683
-0.391976,-0.920184
-0.482035,-0.876484
-0.567273,-0.824018
-0.646838,-0.763313
-0.719935,-0.694974
-0.785833,-0.619685
-0.843873,-0.5382
-0.893473,-0.451333
-0.934139,-0.359952
-0.965464,-0.264972
-0.987134,-0.167342
-0.998932,-0.068039
-1.00074,0.0319447
-0.992543,0.131609
-0.97442,0.229957
-0.946552,0.326006
-0.909218,0.418794
-0.862793,0.507395
-0.80774,0.590921
-0.744609,0.668539
-0.674032,0.739471
-0.596715,0.803008
-0.51343,0.858515
-0.425011,0.905437
-0.332343,0.943305
-0.23635,0.97174
-0.137995,0.990457
-0.0382591,0.99927
0.0618592,0.99809
0.161359,0.986929
0.259245,0.965899
0.354539,0.935209
0.446287,0.895168
0.533572,0.846175
0.615522,0.78872
0.691316,0.723379
0.760198,0.650803
0.821477,0.571719
0.874541,0.486918
0.918861,0.397248
0.953991,0.303606
0.979582,0.206927
0.995376,0.108179
1.00122,0.00834935
0.997046,-0.0915638
0.982905,-0.190561
0.958934,-0.287653
0.925374,-0.381869
0.88256,-0.472265
0.830921,-0.557939
0.770972,-0.638034
0.703314,-0.711748
0.628623,-0.778345
0.547645,-0.837159
0.461191,-0.887601
0.370125,-0.929166
0.275358,-0.96144
0.177837,-0.9841
0.0785376,-0.996919
-0.0215469,-0.999768
-0.121416,-0.99262
-0.220071,-0.975546
-0.316525,-0.948716
-0.409814,-0.912399
-0.499005,-0.866958
-0.583206,-0.812848
-0.661575,-0.750609
-0.733328,-0.680863
-0.797747,-0.60431
-0.85419,-0.521713
-0.90209,-0.433899
-0.940969,-0.341746
-0.970439,-0.246176
-0.990204,-0.148143
-1.00007,-0.0486298
-0.99993,0.0513701
-0.989794,0.150856
-0.969759,0.248834
-0.940027,0.344323
-0.900894,0.436369
-0.852753,0.524052
-0.796084,0.606494
-0.731454,0.68287
-0.65951,0.752419
-0.580971,0.814443
-0.496621,0.868322
-0.407306,0.913519
-0.313918,0.94958
-0.21739,0.976145
-0.118689,0.992949
-0.0188003,0.999824
0.0812761,0.9967
0.18054,0.983609
0.277998,0.960682
0.372676,0.928149
0.463628,0.886333
0.549943,0.835655
0.630759,0.77662
0.705267,0.709818
0.772722,0.635919
0.832451,0.55566
0.883854,0.469845
0.92642,0.379331
0.959721,0.285024
0.983424,0.187867
0.997294,0.0888313
1.00119,-0.011093
0.995075,-0.110906
0.979009,-0.209611
0.953153,-0.306219
0.917766,-0.399765
0.8732,-0.489313
0.819903,-0.573968
0.758407,-0.652884
0.689326,-0.72527
0.613353,-0.790404
0.531246,-0.847634
0.443826,-0.896388
0.351968,-0.936177
0.25659,-0.966605
0.158647,-0.987367
0.059117,-0.998255
-0.0410041,-0.999161
-0.140715,-0.990075
-0.239019,-0.971088
-0.334933,-0.942391
-0.427497,-0.904269
-0.515787,-0.857105
-0.598918,-0.80137
-0.676061,-0.737621
-0.746442,-0.666496
-0.80936,-0.588706
-0.864184,-0.505028
-0.910366,-0.416301
-0.947444,-0.32341
-0.975048,-0.227286
-0.992901,-0.128888
-1.00083,-0.0292022
-0.998741,0.0707762
-0.98667,0.170047
-0.964732,0.267617
-0.933147,0.362511
-0.89223,0.45378
-0.842391,0.540511
-0.784128,0.621837
-0.718023,0.696944
-0.644739,0.765082
-0.565007,0.82557
-0.479625,0.877801
-0.389447,0.921255
-0.295374,0.955496
-0.198348,0.980182
-0.0993377,0.995066
0.000665597,1
0.100662,0.994933
0.199652,0.979918
0.296646,0.955103
0.390673,0.920737
0.480793,0.877164
0.566106,0.824819
0.645757,0.764225
0.718951,0.69599
0.784955,0.620795
0.84311,0.539392
0.892833,0.452594
0.933628,0.361271
0.965087,0.266336
0.986896,0.168736
0.998835,0.0694499
1.00079,-0.0305311
0.992729,-0.130207
0.974744,-0.22858
0.947012,-0.324668
0.909811,-0.417509
0.863511,-0.506175
0.808575,-0.58978
0.745555,-0.667486
0.675078,-0.738518
0.597851,-0.802164
0.514645,-0.857789
0.426293,-0.904836
0.333678,-0.942835
0.237726,-0.971405
0.139397,-0.990261
0.039674,-0.999215
-0.0604458,-0.998176
-0.159961,-0.987156
-0.257877,-0.966264
-0.353214,-0.935709
-0.445019,-0.895798
-0.532373,-0.846928
-0.614404,-0.789589
-0.690291,-0.724354
-0.759275,-0.651876
-0.820666,-0.572879
-0.873851,-0.488153
-0.918297,-0.398546
-0.95356,-0.304953
-0.979288,-0.20831
-0.995222,-0.109585
-1.0012,-0.00976352
-0.997175,0.0901555
-0.983174,0.189173
-0.95934,0.286299
-0.925914,0.380561
-0.883228,0.471018
-0.83171,0.556765
-0.771875,0.636945
-0.704321,0.710754
-0.629724,0.777457
-0.54883,0.836384
-0.462447,0.886948
-0.37144,0.928643
-0.276719,0.961051
-0.17923,0.983848
-0.0799492,0.996807
0.0201312,0.999798
0.12001,0.992791
0.218689,0.975856
0.315182,0.949162
0.408522,0.912977
0.497777,0.867662
0.582054,0.813671
0.660511,0.751542
0.732363,0.681899
0.796891,0.605436
0.85345,0.522919
0.901475,0.435173
0.940484,0.343075
0.97009,0.247546
0.989994,0.149542
0.999998,0.0500423
1,-0.0499577
0.990006,-0.149458
0.97011,-0.247464
0.940514,-0.342995
0.901511,-0.435096
0.853494,-0.522847
0.796942,-0.605369
0.732421,-0.681837
0.660575,-0.751486
0.582123,-0.813621
0.497851,-0.86762
0.408599,-0.912943
0.315262,-0.949136
0.218772,-0.975837
0.120095,-0.992781
0.020216,-0.999796
-0.0798647,-0.996814
-0.179147,-0.983863
-0.276637,-0.961074
-0.371362,-0.928674
-0.462372,-0.886987
-0.548759,-0.836431
-0.629658,-0.77751
-0.704261,-0.710814
-0.771821,-0.63701
-0.831663,-0.556836
-0.883188,-0.471093
-0.925882,-0.38064
-0.959316,-0.28638
-0.983157,-0.189256
-0.997167,-0.0902398
-1.00121,0.00967882
-0.995232,0.109501
-0.979305,0.208228
-0.953586,0.304872
-0.918331,0.398468
-0.873892,0.488079
-0.820715,0.572809
-0.759331,0.651812
-0.690353,0.724296
-0.614471,0.789537
-0.532445,0.846883
-0.445095,0.89576
-0.353293,0.935679
-0.257959,0.966242
-0.160045,0.987142
-0.0605305,0.998171
0.0395893,0.999218
0.139313,0.990273
0.237644,0.971425
0.333598,0.942863
0.426216,0.904872
0.514573,0.857833
0.597783,0.802215
0.675016,0.738575
0.745498,0.667549
0.808525,0.589848
0.863468,0.506249
0.909775,0.417586
0.946985,0.324748
0.974725,0.228663
0.992717,0.130291
1.00078,0.0306158
0.998841,-0.0693654
0.98691,-0.168653
0.96511,-0.266254
0.933659,-0.361192
0.892872,-0.452519
0.843155,-0.53932
0.785008,-0.620728
0.71901,-0.695929
0.645822,-0.764171
0.566175,-0.824771
0.480868,-0.877123
0.390751,-0.920704
0.296727,-0.955078
0.199735,-0.979901
0.100747,-0.994925
0.000750405,-1
-0.0992533,-0.995075
-0.198265,-0.980199
-0.295293,-0.955521
-0.389369,-0.921288
-0.479551,-0.877842
-0.564937,-0.825617
-0.644674,-0.765137
-0.717964,-0.697005
-0.784075,-0.621903
-0.842345,-0.540582
-0.892191,-0.453855
-0.933116,-0.36259
-0.964709,-0.267698
-0.986656,-0.17013
-0.998735,-0.0708607
-1.00083,0.0291175
-0.992912,0.128804
-0.975067,0.227203
-0.947471,0.32333
-0.910401,0.416224
-0.864226,0.504955
-0.80941,0.588637
-0.746499,0.666433
-0.676123,0.737564
-0.598986,0.801319
-0.515859,0.857061
-0.427574,0.904233
-0.335013,0.942362
-0.239102,0.971068
-0.140799,0.990063
-0.0410889,0.999158
0.0590323,0.99826
0.158563,0.987381
0.256508,0.966627
0.351889,0.936207
0.44375,0.896425
0.531174,0.847679
0.613286,0.790456
0.689265,0.725329
0.758351,0.652948
0.819854,0.574037
0.873159,0.489387
0.917732,0.399842
0.953127,0.306299
0.978992,0.209693
0.995066,0.11099
1.00119,0.0111777
0.997302,-0.0887469
0.98344,-0.187784
0.959745,-0.284943
0.926452,-0.379253
0.883894,-0.46977
0.832498,-0.55559
0.772776,-0.635854
0.705327,-0.709759
0.630824,-0.776566
0.550014,-0.835608
0.463703,-0.886294
0.372755,-0.928117
0.278079,-0.960659
0.180623,-0.983594
0.0813606,-0.996693
-0.0187155,-0.999825
-0.118604,-0.992959
-0.217307,-0.976164
-0.313837,-0.949606
-0.407229,-0.913553
-0.496548,-0.868364
-0.580902,-0.814492
-0.659446,-0.752474
-0.731396,-0.682932
-0.796033,-0.606561
-0.852709,-0.524124
-0.900857,-0.436446
-0.939998,-0.344403
-0.969738,-0.248916
-0.989781,-0.15094
-0.999926,-0.0514547
-1.00007,0.0485452
-0.990217,0.14806
-0.97046,0.246093
-0.940998,0.341666
-0.902127,0.433823
-0.854234,0.521641
-0.797799,0.604242
-0.733385,0.680801
-0.661638,0.750553
-0.583275,0.812798
-0.499079,0.866916
-0.409892,0.912364
-0.316606,0.948689
-0.220154,0.975527
-0.1215,0.99261
-0.0216317,0.999767
0.0784531,0.996926
0.177753,0.984115
0.275276,0.961464
0.370046,0.929198
0.461116,0.88764
0.547574,0.837205
0.628557,0.778399
0.703254,0.711808
0.770918,0.638099
0.830874,0.55801
0.88252,0.47234
0.925342,0.381947
0.95891,0.287734
0.982889,0.190645
0.997039,0.0916482
1.00122,-0.00826465
0.995386,-0.108095
0.979599,-0.206844
0.954017,-0.303525
0.918894,-0.39717
0.874583,-0.486844
0.821525,-0.57165
0.760253,-0.650739
0.691378,-0.72332
0.615589,-0.788668
0.533644,-0.84613
0.446363,-0.89513
0.354618,-0.935179
0.259327,-0.965877
0.161443,-0.986915
0.0619438,-0.998084
-0.0381743,-0.999273
-0.137911,-0.990469
-0.236268,-0.97176
-0.332263,-0.943333
-0.424935,-0.905473
-0.513357,-0.858559
-0.596646,-0.803059
-0.673969,-0.739528
-0.744552,-0.668602
-0.807689,-0.59099
-0.86275,-0.507468
-0.909183,-0.418871
-0.946524,-0.326086
-0.9744,-0.230039
-0.992532,-0.131693
-1.00074,-0.0320293
-0.998938,0.0679545
-0.987148,0.167259
-0.965486,0.26489
-0.93417,0.359873
-0.893511,0.451257
-0.843918,0.538129
-0.785886,0.619619
-0.719994,0.694913
-0.646903,0.763258
-0.567343,0.82397
-0.482109,0.876443
-0.392054,0.920151
-0.298079,0.954658
-0.201123,0.979618
-0.102155,0.994782
-0.0021664,0.999998
0.0978442,0.995214
0.196876,0.980478
0.29394,0.955937
0.388064,0.921837
0.478307,0.878518
0.563767,0.826414
0.64359,0.766047
0.716977,0.698018
0.783194,0.62301
0.841579,0.541771
0.891548,0.455115
0.932602,0.363907
0.964329,0.269061
0.986414,0.171524
0.998634,0.0722713
1.00087,-0.0277038
0.993093,-0.127402
0.975388,-0.225826
0.947928,-0.321992
0.910989,-0.414938
0.864941,-0.503734
0.810242,-0.587493
0.747442,-0.665377
0.677167,-0.736608
0.60012,-0.800472
0.517073,-0.856332
0.428854,-0.903628
0.336347,-0.941888
0.240476,-0.970729
0.142201,-0.989863
0.0425036,-0.999099
-0.0576187,-0.998343
-0.157165,-0.987604
-0.255139,-0.966988
-0.350563,-0.936703
-0.44248,-0.897051
-0.529973,-0.848429
-0.612166,-0.791322
-0.688237,-0.726301
-0.757426,-0.654018
-0.819041,-0.575195
-0.872465,-0.49062
-0.917165,-0.401138
-0.952693,-0.307645
-0.978694,-0.211076
-0.994908,-0.112396
-1.00117,-0.0125918
-0.997426,0.0873382
-0.983705,0.186395
-0.960147,0.283587
-0.926988,0.377944
-0.884559,0.468521
-0.833284,0.554414
-0.773676,0.634762
-0.706331,0.708762
-0.631923,0.775675
-0.551196,0.834831
-0.464957,0.885638
-0.374069,0.92759
-0.279439,0.960265
-0.182016,0.983338
-0.0827718,0.996577
0.0172997,0.999851
0.117198,0.993126
0.215925,0.97647
0.312492,0.950049
0.405935,0.914127
0.495318,0.869065
0.579748,0.815312
0.65838,0.753405
0.730429,0.683965
0.795173,0.607685
0.851966,0.525328
0.900239,0.437718
0.939509,0.34573
0.969385,0.250285
0.989566,0.152338
0.999852,0.052867
1.00014,-0.0471326
0.990426,-0.146661
0.970807,-0.244722
0.941481,-0.340337
0.90274,-0.432548
0.854972,-0.520434
0.798653,-0.603115
0.734349,-0.679765
0.6627,-0.749617
0.584425,-0.811974
0.500306,-0.86621
0.411183,-0.911785
0.317949,-0.948241
0.221535,-0.975215
0.122906,-0.992437
0.0230474,-0.999735
-0.0770414,-0.997035
-0.17636,-0.984365
-0.273914,-0.961852
-0.36873,-0.929719
-0.459858,-0.88829
-0.546388,-0.837978
-0.627454,-0.779286
-0.702245,-0.712801
-0.770014,-0.639188
-0.830083,-0.559183
-0.881851,-0.473586
-0.9248,-0.383254
-0.958501,-0.289089
-0.982618,-0.192033
-0.996908,-0.0930564
-1.00123,0.00685046
-0.995538,0.106689
-0.979891,0.20546
-0.954446,0.302177
-0.919456,0.395872
-0.875271,0.485608
-0.822334,0.570489
-0.761173,0.649664
-0.692401,0.722343
-0.616705,0.787798
-0.534842,0.845375
-0.44763,0.894499
-0.355942,0.934678
-0.260694,0.965509
-0.16284,0.986686
-0.0633571,0.997996
0.0367593,0.999326
0.136508,0.990662
0.234892,0.972092
0.330927,0.943802
0.423652,0.906073
0.512141,0.859283
0.595509,0.8039
0.672921,0.740479
0.743605,0.669653
0.806852,0.59213
0.86203,0.508686
0.908589,0.420155
0.946061,0.327422
0.974073,0.231416
0.992345,0.133095
1.00069,0.0334428
0.999033,-0.0665435
0.987384,-0.165864
0.96586,-0.263527
0.934678,-0.358553
0.89415,-0.449995
0.844679,-0.536936
0.786762,-0.618508
0.720978,-0.693895
0.647983,-0.762343
0.568509,-0.823168
0.48335,-0.875761
0.393357,-0.919596
0.29943,-0.954236
0.20251,-0.979333
0.103564,-0.994636
0.0035824,-0.999994
-0.0964349,-0.995351
-0.195488,-0.980755
-0.292586,-0.956351
-0.386758,-0.922384
-0.477063,-0.879193
-0.562597,-0.82721
-0.642505,-0.766955
-0.715988,-0.69903
-0.782311,-0.624115
-0.840811,-0.542959
-0.890903,-0.456374
-0.932085,-0.365224
-0.963947,-0.270423
-0.98617,-0.172917
-0.998531,-0.0736817
-1.00091,0.0262901
-0.993273,0.125999
-0.975706,0.224448
-0.948383,0.320653
-0.911576,0.41365
-0.865653,0.502512
-0.811074,0.586348
-0.748383,0.664321
-0.678209,0.735651
-0.601253,0.799624
-0.518285,0.855601
-0.430133,0.903022
-0.33768,0.941412
-0.241851,0.970389
-0.143602,0.989661
-0.0439183,0.999038
0.056205,0.998423
0.155766,0.987825
0.25377,0.967348
0.349236,0.937198
0.441209,0.897675
0.528771,0.849176
0.611045,0.792185
0.687208,0.727273
0.756499,0.655087
0.818226,0.576351
0.87177,0.491851
0.916596,0.402433
0.952256,0.308991
0.978394,0.212458
0.994748,0.113801
1.00115,0.0140059
0.997549,-0.0859292
0.983968,-0.185005
0.960548,-0.282231
0.927522,-0.376634
0.885221,-0.467272
0.834068,-0.553236
0.774574,-0.633668
0.707334,-0.707764
0.633021,-0.774781
0.552378,-0.834051
0.466211,-0.884981
0.375382,-0.92706
0.280799,-0.959869
0.183408,-0.98308
0.0841829,-0.996459
-0.0158839,-0.999874
-0.115792,-0.99329
-0.214542,-0.976774
-0.311147,-0.950489
-0.40464,-0.9147
-0.494087,-0.869764
-0.578593,-0.81613
-0.657313,-0.754334
-0.729459,-0.684996
-0.794312,-0.608807
-0.851221,-0.526531
-0.899618,-0.438989
-0.939019,-0.347057
-0.969029,-0.251654
-0.989349,-0.153736
-0.999776,-0.0542792
-1.00021,0.0457199
-0.990632,0.145262
-0.971153,0.243351
-0.941962,0.339007
-0.903352,0.431272
-0.855708,0.519225
-0.799507,0.601986
-0.73531,0.678727
-0.663761,0.748681
-0.585574,0.811147
-0.501532,0.865503
-0.412474,0.911203
-0.319291,0.947791
-0.222916,0.974901
-0.124311,0.992263
-0.024463,0.999701
0.0756295,0.997143
0.174966,0.984613
0.272552,0.962238
0.367413,0.930239
0.4586,0.888939
0.545201,0.838749
0.62635,0.780171
0.701235,0.713792
0.769108,0.640275
0.82929,0.560355
0.881179,0.474831
0.924256,0.384559
0.958091,0.290442
0.982345,0.19342
0.996775,0.0944644
1.00124,-0.00543626
0.995688,-0.105283
0.980181,-0.204076
0.954873,-0.300829
0.920015,-0.394573
0.875958,-0.484372
0.823141,-0.569327
0.762093,-0.648588
0.693423,-0.721364
0.61782,-0.786926
0.536038,-0.844619
0.448896,-0.893866
0.357265,-0.934174
0.262061,-0.96514
0.164237,-0.986455
0.0647702,-0.997905
-0.0353442,-0.999377
-0.135105,-0.990854
-0.233515,-0.972423
-0.32959,-0.944268
-0.422369,-0.90667
-0.510924,-0.860005
-0.59437,-0.804741
-0.671872,-0.741429
-0.742656,-0.670702
-0.806012,-0.593269
-0.861309,-0.509903
-0.907993,-0.421438
-0.945597,-0.328758
-0.973745,-0.232791
-0.992155,-0.134496
-1.00064,-0.0348562
-0.999126,0.0651323
-0.987617,0.16447
-0.966232,0.262162
-0.935185,0.357233
-0.894786,0.448731
-0.845439,0.535743
-0.787637,0.617396
-0.721959,0.692876
-0.649062,0.761427
-0.569674,0.822364
-0.484589,0.875077
-0.394659,0.91904
-0.300781,0.953812
-0.203896,0.979046
-0.104972,0.994489
-0.00499839,0.999988
0.0950254,0.995486
0.194099,0.98103
0.291231,0.956763
0.385452,0.922929
0.475817,0.879866
0.561425,0.828004
0.641418,0.767862
0.714997,0.700041
0.781426,0.62522
0.840041,0.544146
0.890255,0.457632
0.931567,0.36654
0.963564,0.271784
0.985924,0.17431
0.998425,0.075092
1.00094,-0.0248764
0.99345,-0.124596
0.976023,-0.22307
0.948836,-0.319313
0.912161,-0.412362
0.866364,-0.501289
0.811903,-0.585202
0.749323,-0.663263
0.67925,-0.734692
0.602385,-0.798774
0.519496,-0.854868
0.431411,-0.902413
0.339013,-0.940934
0.243224,-0.970046
0.145004,-0.989458
0.0453329,-0.998975
-0.0547912,-0.998502
-0.154367,-0.988044
-0.2524,-0.967705
-0.347908,-0.93769
-0.439938,-0.898298
-0.527568,-0.849922
-0.609922,-0.793048
-0.686178,-0.728243
-0.755571,-0.656155
-0.817409,-0.577506
-0.871072,-0.493082
-0.916025,-0.403727
-0.951818,-0.310335
-0.978092,-0.21384
-0.994586,-0.115206
-1.00113,-0.01542
-0.99767,0.0845202
-0.984229,0.183615
-0.960947,0.280874
-0.928054,0.375324
-0.885882,0.466021
-0.83485,0.552057
-0.77547,0.632573
-0.708336,0.706764
-0.634118,0.773886
-0.553558,0.83327
-0.467464,0.884321
-0.376694,0.926529
-0.282158,0.959472
-0.1848,0.98282
-0.0855938,0.996339
0.0144681,0.999896
0.114385,0.993453
0.213159,0.977076
0.3098,0.950928
0.403344,0.915271
0.492855,0.870461
0.577436,0.816946
0.656244,0.755262
0.728489,0.686025
0.793449,0.609929
0.850474,0.527732
0.898995,0.440259
0.938526,0.348383
0.968672,0.253023
0.989131,0.155133
0.999698,0.0556913
1.00027,-0.0443071
0.990837,-0.143862
0.971497,-0.241979
0.942441,-0.337676
0.903961,-0.429996
0.856442,-0.518016
0.800358,-0.600856
0.736271,-0.677688
0.664821,-0.747742
